"stock.code","name","date","time","open","high","low","close","volumw","turover","match_items","interest"
"600000.SH","浦发银行",20120709,151500000,59070,59145,56984,57133,106535413,829804090,29492,0
"600000.SH","浦发银行",20120710,151500000,57133,57804,57059,57357,45089773,347540680,10767,0
"600000.SH","浦发银行",20120711,151500000,57282,57655,57133,57431,32425638,249889710,8089,0
"600000.SH","浦发银行",20120712,151500000,57431,57506,56463,57133,100909326,770420620,20448,0
"600000.SH","浦发银行",20120713,151500000,57059,58027,56910,57580,45202381,349346440,12969,0
"600000.SH","浦发银行",20120716,151500000,57729,57729,56761,56835,46584899,358037210,12860,0
"600000.SH","浦发银行",20120717,151500000,56984,57580,56761,57282,30224255,232272370,8385,0
"600000.SH","浦发银行",20120718,151500000,57282,57282,56612,57133,47630983,363638270,10255,0
"600000.SH","浦发银行",20120719,151500000,56984,57580,56686,57282,77344589,594527730,14725,0
"600000.SH","浦发银行",20120720,151500000,57133,57208,56612,56686,55545514,423521030,12602,0
"600000.SH","浦发银行",20120723,151500000,56388,56388,55271,55495,64501900,480841530,19001,0
"600000.SH","浦发银行",20120724,151500000,55346,55867,55197,55569,48389405,360293100,9844,0
"600000.SH","浦发银行",20120725,151500000,55346,55867,55048,55197,47580447,353247490,12197,0
"600000.SH","浦发银行",20120726,151500000,55122,55495,54899,55122,30350495,224778990,8413,0
"600000.SH","浦发银行",20120727,151500000,55271,56314,55122,55792,58500797,438293380,13897,0
"600000.SH","浦发银行",20120730,151500000,56016,56984,55792,56314,62142486,470732260,14545,0
"600000.SH","浦发银行",20120731,151500000,56388,57282,56314,57059,70118950,535947130,17401,0
"600000.SH","浦发银行",20120801,151500000,57133,57431,56537,56984,62270863,476495460,11776,0
"600000.SH","浦发银行",20120802,151500000,57208,57878,56984,57729,75444190,581966470,15983,0
"600000.SH","浦发银行",20120803,151500000,57655,57729,57208,57655,44045380,339338680,8504,0
"600000.SH","浦发银行",20120806,151500000,57580,57655,57282,57506,46411105,358235330,10480,0
"600000.SH","浦发银行",20120807,151500000,57506,57580,56984,57282,34912528,268267930,10411,0
"600000.SH","浦发银行",20120808,151500000,57357,57878,57282,57580,53821168,416624080,11098,0
"600000.SH","浦发银行",20120809,151500000,57729,57804,57282,57729,32490296,251340980,7434,0
"600000.SH","浦发银行",20120810,151500000,58027,58474,57953,58102,46782980,365500890,10842,0
"600000.SH","浦发银行",20120813,151500000,58102,58325,57655,57729,47282079,368478420,10016,0
"600000.SH","浦发银行",20120814,151500000,57804,58102,57580,58102,39743689,308683310,8574,0
"600000.SH","浦发银行",20120815,151500000,58102,58102,56239,56463,89555247,683068980,31939,0
"600000.SH","浦发银行",20120816,151500000,56537,56537,55867,56090,40630297,306256970,10999,0
"600000.SH","浦发银行",20120817,151500000,56016,56463,55941,56239,33322665,251555250,8569,0
"600000.SH","浦发银行",20120820,151500000,56016,56314,55569,56016,27038216,202877230,7099,0
"600000.SH","浦发银行",20120821,151500000,55941,56314,55792,55941,36268940,272732520,9342,0
"600000.SH","浦发银行",20120822,151500000,56016,56090,55643,56016,35326454,264640470,7535,0
"600000.SH","浦发银行",20120823,151500000,55941,56239,55643,56016,36366406,273444020,7650,0
"600000.SH","浦发银行",20120824,151500000,56016,56090,55495,55792,36963616,277056690,7223,0
"600000.SH","浦发银行",20120827,151500000,55495,55792,55048,55122,40334510,300069730,10059,0
"600000.SH","浦发银行",20120828,151500000,55346,56761,55122,56612,54763743,411991620,13796,0
"600000.SH","浦发银行",20120829,151500000,56314,56388,56016,56239,38419444,289895900,7014,0
"600000.SH","浦发银行",20120830,151500000,55867,56761,55867,56686,44804211,339823930,9896,0
"600000.SH","浦发银行",20120831,151500000,56463,57208,56388,56686,37255105,284745590,11626,0
"600000.SH","浦发银行",20120903,151500000,56835,56835,56090,56463,55393324,419440940,11823,0
"600000.SH","浦发银行",20120904,151500000,56314,56537,55346,55569,44361378,332534230,11203,0
"600000.SH","浦发银行",20120905,151500000,55420,55495,54228,54526,73135906,536590320,20827,0
"600000.SH","浦发银行",20120906,151500000,54675,55048,54377,54973,38370245,281996020,9413,0
"600000.SH","浦发银行",20120907,151500000,55271,57953,55122,56612,145971941,1108956740,29869,0
"600000.SH","浦发银行",20120910,151500000,56537,56686,56090,56314,63799021,482615570,14945,0
"600000.SH","浦发银行",20120911,151500000,56165,56165,55346,55792,50981388,381041950,11892,0
"600000.SH","浦发银行",20120912,151500000,56090,56314,55271,55718,41199392,308089930,9720,0
"600000.SH","浦发银行",20120913,151500000,55643,55867,55420,55495,28598526,213621170,7507,0
"600000.SH","浦发银行",20120914,151500000,55867,56314,55420,56016,60553998,454887760,12896,0
"600000.SH","浦发银行",20120917,151500000,56016,56016,55122,55197,39495794,294478230,9728,0
"600000.SH","浦发银行",20120918,151500000,55048,55122,54675,54750,29556474,217783060,7992,0
"600000.SH","浦发银行",20120919,151500000,54750,54973,54601,54675,35316266,259404100,7679,0
"600000.SH","浦发银行",20120920,151500000,54526,54675,53781,53856,48072062,349808070,14189,0
"600000.SH","浦发银行",20120921,151500000,53781,54079,53483,53707,37540673,271098080,10167,0
"600000.SH","浦发银行",20120924,151500000,53483,53707,52962,53409,44280628,316830860,10415,0
"600000.SH","浦发银行",20120925,151500000,53334,53483,53111,53334,23528437,168346300,5758,0
"600000.SH","浦发银行",20120926,151500000,53260,53483,52887,52962,28344266,202126610,7957,0
"600000.SH","浦发银行",20120927,151500000,52962,54824,52887,54526,74565209,540842730,15107,0
"600000.SH","浦发银行",20120928,151500000,54228,55048,53930,54973,62930106,460162690,14198,0
"600000.SH","浦发银行",20121008,151500000,54973,55271,54228,54526,32324563,237702590,7828,0
"600000.SH","浦发银行",20121009,151500000,54750,55718,54675,55495,48620078,361695650,12766,0
"600000.SH","浦发银行",20121010,151500000,55346,55569,55122,55420,27147361,201761960,6940,0
"600000.SH","浦发银行",20121011,151500000,55197,55346,54899,55197,29564294,218797750,7430,0
"600000.SH","浦发银行",20121012,151500000,55346,55867,55197,55495,37953795,283061220,8945,0
"600000.SH","浦发银行",20121015,151500000,55569,55643,54899,55197,22249339,164793070,5691,0
"600000.SH","浦发银行",20121016,151500000,55197,56016,55048,55569,43952520,328313920,9536,0
"600000.SH","浦发银行",20121017,151500000,55718,56463,55420,56239,52658490,395714430,11361,0
"600000.SH","浦发银行",20121018,151500000,56239,56984,56165,56761,51397333,390882250,12730,0
"600000.SH","浦发银行",20121019,151500000,56761,56835,56239,56463,40185550,305185390,8761,0
"600000.SH","浦发银行",20121022,151500000,56165,57208,56090,56984,36799861,280112250,8899,0
"600000.SH","浦发银行",20121023,151500000,57059,57208,56239,56388,32189190,245356330,7851,0
"600000.SH","浦发银行",20121024,151500000,56239,56835,56165,56537,28328508,215116940,5815,0
"600000.SH","浦发银行",20121025,151500000,56463,56761,55867,56090,29807495,225449540,6479,0
"600000.SH","浦发银行",20121026,151500000,56165,56388,55271,55569,49611207,370899600,9271,0
"600000.SH","浦发银行",20121029,151500000,55420,55792,55271,55643,28176827,210091710,5551,0
"600000.SH","浦发银行",20121030,151500000,55643,56090,55122,55718,37082866,276344870,7256,0
"600000.SH","浦发银行",20121031,151500000,55792,56090,55346,55941,36411101,273109830,7731,0
"600000.SH","浦发银行",20121101,151500000,56016,57357,55941,56910,57205114,436219680,12525,0
"600000.SH","浦发银行",20121102,151500000,56984,57357,56686,57208,47587494,364830180,9639,0
"600000.SH","浦发银行",20121105,151500000,57357,57953,57059,57580,56974001,439602340,10840,0
"600000.SH","浦发银行",20121106,151500000,57655,57655,56537,57208,42177128,323024800,9279,0
"600000.SH","浦发银行",20121107,151500000,57133,57580,56910,57282,26193792,201366780,5583,0
"600000.SH","浦发银行",20121108,151500000,56835,57059,56090,56165,38667163,293900670,8321,0
"600000.SH","浦发银行",20121109,151500000,56090,56537,55867,56090,26921255,202868990,6591,0
"600000.SH","浦发银行",20121112,151500000,56165,56910,56090,56835,43645487,331521940,7674,0
"600000.SH","浦发银行",20121113,151500000,56761,56761,55718,55792,37691617,283805510,8834,0
"600000.SH","浦发银行",20121114,151500000,55792,56090,55643,55867,21823216,163644370,5698,0
"600000.SH","浦发银行",20121115,151500000,55792,55867,55197,55271,29220009,217739710,7115,0
"600000.SH","浦发银行",20121116,151500000,55197,55197,54675,54824,33266319,245149910,9013,0
"600000.SH","浦发银行",20121119,151500000,54824,55122,54601,54899,24785310,182453730,6305,0
"600000.SH","浦发银行",20121120,151500000,55122,55197,54601,54750,20252986,149215090,4982,0
"600000.SH","浦发银行",20121121,151500000,54750,55718,54675,55643,28957627,214374130,6833,0
"600000.SH","浦发银行",20121122,151500000,55495,55718,55122,55420,22784842,169442910,5227,0
"600000.SH","浦发银行",20121123,151500000,55569,56314,55346,55941,35819826,268999530,7978,0
"600000.SH","浦发银行",20121126,151500000,55867,56165,55346,55643,28167480,210337430,7413,0
"600000.SH","浦发银行",20121127,151500000,55420,56016,55271,55569,40827533,304729090,8346,0
"600000.SH","浦发银行",20121128,151500000,55420,55867,55271,55420,41978767,312815510,8274,0
"600000.SH","浦发银行",20121129,151500000,55569,55643,55122,55197,39279397,291914530,6820,0
"600000.SH","浦发银行",20121130,151500000,55197,55718,54899,55569,38822287,288486290,8464,0
"600000.SH","浦发银行",20121203,151500000,55569,55643,54675,54750,53769233,396827580,10148,0
"600000.SH","浦发银行",20121204,151500000,54601,55569,54601,55346,34974819,258840200,8298,0
"600000.SH","浦发银行",20121205,151500000,55346,58996,55197,58698,227002022,1764021560,42580,0
"600000.SH","浦发银行",20121206,151500000,58623,59368,58325,58772,115134979,910874050,19928,0
"600000.SH","浦发银行",20121207,151500000,59070,61677,58996,61528,229249195,1863056880,42933,0
"600000.SH","浦发银行",20121210,151500000,62199,62720,61528,62050,215254803,1796312740,33327,0
"600000.SH","浦发银行",20121211,151500000,61975,62348,61454,61677,114930761,955761500,19313,0
"600000.SH","浦发银行",20121212,151500000,61752,63241,61752,62571,174126970,1463952980,25901,0
"600000.SH","浦发银行",20121213,151500000,62199,62943,61677,61752,124094525,1038553770,19530,0
"600000.SH","浦发银行",20121214,151500000,61975,66966,61975,66296,344394455,3002867560,55938,0
"600000.SH","浦发银行",20121217,151500000,67040,67860,66594,67562,254783070,2298528870,41988,0
"600000.SH","浦发银行",20121218,151500000,67115,69201,66817,68083,234880214,2144833790,37406,0
"600000.SH","浦发银行",20121219,151500000,67860,68232,66891,67413,176670647,1601205280,25541,0
"600000.SH","浦发银行",20121220,151500000,66966,67562,66147,67487,149750877,1346132250,23655,0
"600000.SH","浦发银行",20121221,151500000,67487,67860,66147,66817,130820092,1174200110,21256,0
"600000.SH","浦发银行",20121224,151500000,66594,68977,66594,67711,134642726,1224943510,22948,0
"600000.SH","浦发银行",20121225,151500000,67562,71212,67338,70392,234226689,2200438390,47056,0
"600000.SH","浦发银行",20121226,151500000,70467,70690,69797,70467,96013021,904988190,19907,0
"600000.SH","浦发银行",20121227,151500000,70467,71808,69424,69946,127847946,1211244230,25782,0
"600000.SH","浦发银行",20121228,151500000,69797,71808,69797,71435,119599842,1140200520,26725,0
"600000.SH","浦发银行",20121231,151500000,71808,74191,71733,73894,198451648,1956467610,36861,0
"600000.SH","浦发银行",20130104,151500000,75234,76426,73968,74638,261436810,2633796690,40734,0
"600000.SH","浦发银行",20130107,151500000,74862,77022,74564,76873,248200915,2534161990,39574,0
"600000.SH","浦发银行",20130108,151500000,77022,77097,74936,75383,154851189,1573240150,34183,0
"600000.SH","浦发银行",20130109,151500000,75160,75830,74340,75532,175906181,1774560420,26886,0
"600000.SH","浦发银行",20130110,151500000,75309,76054,74415,74787,121226794,1224888950,24229,0
"600000.SH","浦发银行",20130111,151500000,75011,75383,72776,73149,171547464,1709899030,26991,0
"600000.SH","浦发银行",20130114,151500000,72627,77171,72627,77097,228634872,2326609980,45329,0
"600000.SH","浦发银行",20130115,151500000,77097,77544,76128,76948,134039003,1383536240,29790,0
"600000.SH","浦发银行",20130116,151500000,76575,76873,74340,75383,156691872,1588121370,30415,0
"600000.SH","浦发银行",20130117,151500000,74862,75756,73596,74713,116672023,1163327250,29859,0
"600000.SH","浦发银行",20130118,151500000,75085,76352,74266,75681,129872645,1315677030,26111,0
"600000.SH","浦发银行",20130121,151500000,75979,77767,74862,77469,178154882,1826584600,35803,0
"600000.SH","浦发银行",20130122,151500000,77320,80151,76352,78065,242222065,2546398120,48749,0
"600000.SH","浦发银行",20130123,151500000,77767,79108,77246,78959,155968498,1637582750,32133,0
"600000.SH","浦发银行",20130124,151500000,78959,82236,78437,79033,320210498,3446063880,62306,0
"600000.SH","浦发银行",20130125,151500000,78959,79555,78437,79406,89716806,951423100,25223,0
"600000.SH","浦发银行",20130128,151500000,79406,83503,79331,83279,263089195,2903989340,52231,0
"600000.SH","浦发银行",20130129,151500000,83503,85439,82758,84173,191067344,2155684290,42255,0
"600000.SH","浦发银行",20130130,151500000,84099,84620,82609,83726,172171454,1933404990,34947,0
"600000.SH","浦发银行",20130131,151500000,83726,85663,82832,85514,181147190,2051351340,34744,0
"600000.SH","浦发银行",20130201,151500000,84993,89164,84248,89015,223157195,2595572290,53186,0
"600000.SH","浦发银行",20130204,151500000,89238,91399,88121,89909,271540507,3269293140,61183,0
"600000.SH","浦发银行",20130205,151500000,88717,89387,86780,88419,176944688,2098278650,43859,0
"600000.SH","浦发银行",20130206,151500000,88270,89760,87302,89387,133748186,1595335900,33166,0
"600000.SH","浦发银行",20130207,151500000,89387,89536,83205,85142,315193605,3634915090,66954,0
"600000.SH","浦发银行",20130208,151500000,84918,85290,82385,84471,195904902,2214211010,43616,0
"600000.SH","浦发银行",20130218,151500000,85067,85663,83354,83875,119051849,1348960810,28403,0
"600000.SH","浦发银行",20130219,151500000,83652,84248,82460,82683,114565262,1279590700,33435,0
"600000.SH","浦发银行",20130220,151500000,82683,82832,78810,80523,264523040,2849978240,59166,0
"600000.SH","浦发银行",20130221,151500000,79331,79555,74489,76128,290791316,2996527710,76224,0
"600000.SH","浦发银行",20130222,151500000,75905,77022,75085,75532,143226433,1463429410,39186,0
"600000.SH","浦发银行",20130225,151500000,76054,77469,75979,76873,116274545,1198145580,31933,0
"600000.SH","浦发银行",20130226,151500000,75979,80151,75607,76948,238592674,2515148260,56502,0
"600000.SH","浦发银行",20130227,151500000,77171,79704,76799,77395,158815735,1662077350,34531,0
"600000.SH","浦发银行",20130228,151500000,78586,82460,77395,82385,224658466,2416913060,60052,0
"600000.SH","浦发银行",20130301,151500000,82460,84248,80449,83205,223208905,2475460510,54724,0
"600000.SH","浦发银行",20130304,151500000,80896,81194,76501,77395,261002023,2758781280,60253,0
"600000.SH","浦发银行",20130305,151500000,77171,83577,77171,82460,233607734,2525017010,56287,0
"600000.SH","浦发银行",20130306,151500000,83130,84248,81640,82758,205631621,2289024740,47665,0
"600000.SH","浦发银行",20130307,151500000,82087,82683,78288,80151,191555154,2072717380,44693,0
"600000.SH","浦发银行",20130308,151500000,80523,81045,78959,79778,103046487,1106726780,25761,0
"600000.SH","浦发银行",20130311,151500000,79480,79480,77544,77990,94081221,990803390,25649,0
"600000.SH","浦发银行",20130312,151500000,77916,79331,75830,76650,132298619,1371021510,37053,0
"600000.SH","浦发银行",20130313,151500000,76650,77618,75309,76352,105764431,1083876590,26907,0
"600000.SH","浦发银行",20130314,151500000,77469,78661,76501,77841,163419368,1707645840,36244,0
"600000.SH","浦发银行",20130315,151500000,77990,81417,77320,78288,214299272,2283442400,55047,0
"600000.SH","浦发银行",20130318,151500000,77767,79257,77395,78065,142604467,1499673020,29916,0
"600000.SH","浦发银行",20130319,151500000,77990,79406,77693,79331,114470221,1207222480,25962,0
"600000.SH","浦发银行",20130320,151500000,79555,83428,79331,83354,253698290,2793678440,72315,0
"600000.SH","浦发银行",20130321,151500000,83428,84024,81491,82683,193267919,2143848510,53996,0
"600000.SH","浦发银行",20130322,151500000,82013,82758,81566,82385,122824527,1356165860,30482,0
"600000.SH","浦发银行",20130325,151500000,82907,83726,81938,82236,89020579,986945880,22696,0
"600000.SH","浦发银行",20130326,151500000,81789,81864,79331,79704,126327261,1358261940,35940,0
"600000.SH","浦发银行",20130327,151500000,79778,81566,79182,80151,113814685,1225592650,27279,0
"600000.SH","浦发银行",20130328,151500000,75979,76352,72106,74638,298069476,2992135420,69922,0
"600000.SH","浦发银行",20130329,151500000,74713,76054,73819,75458,131028762,1315731610,31822,0
"600000.SH","浦发银行",20130401,151500000,74936,75979,74713,74862,76052116,767292300,17917,0
"600000.SH","浦发银行",20130402,151500000,75011,75756,74042,74713,83681538,840890520,22508,0
"600000.SH","浦发银行",20130403,151500000,74862,75607,74117,74936,88765772,892637720,19874,0
"600000.SH","浦发银行",20130408,151500000,73521,74415,72255,73894,89499064,883268130,23179,0
"600000.SH","浦发银行",20130409,151500000,74191,75383,74191,74787,65806596,660726020,16902,0
"600000.SH","浦发银行",20130410,151500000,74713,74787,73894,74489,54586848,544630500,15395,0
"600000.SH","浦发银行",20130411,151500000,75085,75383,74489,74638,43303750,435013680,13867,0
"600000.SH","浦发银行",20130412,151500000,74713,74936,73745,74042,41832297,417375280,11497,0
"600000.SH","浦发银行",20130415,151500000,74042,74415,72925,73223,75763623,747795120,19228,0
"600000.SH","浦发银行",20130416,151500000,72627,73223,71510,72553,126274720,1224441880,29213,0
"600000.SH","浦发银行",20130417,151500000,72553,72553,70914,71435,86278542,829038300,22628,0
"600000.SH","浦发银行",20130418,151500000,70467,71957,70169,71733,103421937,985199530,25535,0
"600000.SH","浦发银行",20130419,151500000,71882,75905,71659,75532,178675031,1778831220,44887,0
"600000.SH","浦发银行",20130422,151500000,75309,76128,75234,76128,123343744,1254891720,25107,0
"600000.SH","浦发银行",20130423,151500000,76575,76650,73000,73298,108826815,1083711290,29067,0
"600000.SH","浦发银行",20130424,151500000,73447,75607,72776,74713,105005043,1045917590,25020,0
"600000.SH","浦发银行",20130425,151500000,74489,75011,73149,73819,74320334,737540030,19278,0
"600000.SH","浦发银行",20130426,151500000,74191,74564,73372,73596,52806428,524919890,14049,0
"600000.SH","浦发银行",20130502,151500000,72776,73447,71957,73149,80667825,786928390,22077,0
"600000.SH","浦发银行",20130503,151500000,73521,75756,73223,74564,109373480,1097528950,28857,0
"600000.SH","浦发银行",20130506,151500000,74713,76054,74266,75458,87865272,888293820,21713,0
"600000.SH","浦发银行",20130507,151500000,75160,75234,74340,74936,60095952,603143640,16501,0
"600000.SH","浦发银行",20130508,151500000,75383,75979,74564,74862,72153519,728615180,18458,0
"600000.SH","浦发银行",20130509,151500000,74936,75085,73670,74266,64667334,644949070,20790,0
"600000.SH","浦发银行",20130510,151500000,73968,74936,73670,74713,63127003,630968300,14564,0
"600000.SH","浦发银行",20130513,151500000,74638,75309,73968,74638,66994306,670319770,15384,0
"600000.SH","浦发银行",20130514,151500000,74713,74862,73968,74266,67348057,671548080,13759,0
"600000.SH","浦发银行",20130515,151500000,74340,74638,73968,74415,47275904,471747480,9281,0
"600000.SH","浦发银行",20130516,151500000,74415,75681,73298,75607,111647303,1120193840,29868,0
"600000.SH","浦发银行",20130517,151500000,75607,76575,74862,76277,122955149,1250713160,31372,0
"600000.SH","浦发银行",20130520,151500000,76426,78512,75979,77544,156851179,1632285380,40476,0
"600000.SH","浦发银行",20130521,151500000,77320,77618,76277,77022,91775245,946356970,24399,0
"600000.SH","浦发银行",20130522,151500000,76948,77320,76575,77171,71207689,734819190,17636,0
"600000.SH","浦发银行",20130523,151500000,76650,76948,75607,75607,82484743,845485650,20833,0
"600000.SH","浦发银行",20130524,151500000,75979,76575,75234,75979,63230983,644944800,16717,0
"600000.SH","浦发银行",20130527,151500000,76054,76948,75830,76650,69546991,714504540,20498,0
"600000.SH","浦发银行",20130528,151500000,76724,78661,76352,78586,111377099,1160468760,33381,0
"600000.SH","浦发银行",20130529,151500000,78810,79108,78288,78363,91459014,966132050,23086,0
"600000.SH","浦发银行",20130530,151500000,78065,79108,77990,78512,89454796,942531000,20516,0
"600000.SH","浦发银行",20130531,151500000,78661,79108,77916,77990,101875600,1074952860,24863,0
"600000.SH","浦发银行",20130603,151500000,78384,78698,77126,77362,83186090,823621310,23983,0
"600000.SH","浦发银行",20130604,151500000,77755,77755,76261,76575,60164557,587136100,18120,0
"600000.SH","浦发银行",20130605,151500000,76575,76811,75475,75868,56405768,545296050,17173,0
"600000.SH","浦发银行",20130606,151500000,75553,76025,74059,74295,72417597,688813170,21407,0
"600000.SH","浦发银行",20130607,151500000,74767,75239,73273,73509,72344081,682011570,30230,0
"600000.SH","浦发银行",20130613,151500000,72723,72723,70050,70915,127820275,1152185130,40076,0
"600000.SH","浦发银行",20130614,151500000,71308,71308,70600,70915,77530686,699500710,22533,0
"600000.SH","浦发银行",20130617,151500000,71151,71544,70443,70836,52039165,469144440,15064,0
"600000.SH","浦发银行",20130618,151500000,71151,71701,70836,71308,40358845,365844130,15226,0
"600000.SH","浦发银行",20130619,151500000,71151,71151,69342,69893,53104791,473179670,18770,0
"600000.SH","浦发银行",20130620,151500000,69657,69657,66040,66197,137571510,1178952730,41017,0
"600000.SH","浦发银行",20130621,151500000,65333,66591,64625,65097,147442615,1229287080,32201,0
"600000.SH","浦发银行",20130624,151500000,65175,65175,58964,59122,249977361,1942163880,57268,0
"600000.SH","浦发银行",20130625,151500000,58571,61638,56449,61323,246601203,1856925600,55628,0
"600000.SH","浦发银行",20130626,151500000,62109,62502,59986,61087,130788936,1016856730,32407,0
"600000.SH","浦发银行",20130627,151500000,61716,62266,60537,61952,125823284,982597070,30918,0
"600000.SH","浦发银行",20130628,151500000,61480,65254,61009,65097,157753950,1276035950,39202,0
"600000.SH","浦发银行",20130701,151500000,64625,65018,63446,64232,86027064,702497380,20716,0
"600000.SH","浦发银行",20130702,151500000,64311,64625,62502,64075,84019573,677872930,20020,0
"600000.SH","浦发银行",20130703,151500000,63682,63760,62660,63210,69690313,560255120,16463,0
"600000.SH","浦发银行",20130704,151500000,63367,65097,63053,63839,85794489,697456110,22845,0
"600000.SH","浦发银行",20130705,151500000,63760,64625,63524,63760,58764344,477728560,13489,0
"600000.SH","浦发银行",20130708,151500000,62895,63289,62109,62188,63977579,508688880,15019,0
"600000.SH","浦发银行",20130709,151500000,62266,62581,61952,62266,40964528,324418290,9421,0
"600000.SH","浦发银行",20130710,151500000,62502,63917,62109,63760,60829122,488041460,14052,0
"600000.SH","浦发银行",20130711,151500000,64232,70128,64232,69657,274152438,2369026950,63708,0
"600000.SH","浦发银行",20130712,151500000,68871,69578,66276,66748,162211373,1400965670,43234,0
"600000.SH","浦发银行",20130715,151500000,67220,68477,66119,67298,103850924,891216110,23019,0
"600000.SH","浦发银行",20130716,151500000,66984,67220,66119,67141,78430472,664317070,17764,0
"600000.SH","浦发银行",20130717,151500000,66984,67220,65883,66433,79489709,673336870,15353,0
"600000.SH","浦发银行",20130718,151500000,66119,66433,64153,64468,99044377,818192310,23771,0
"600000.SH","浦发银行",20130719,151500000,64625,64782,63053,63131,76242268,619426700,18684,0
"600000.SH","浦发银行",20130722,151500000,62109,62817,61480,62502,95552055,754153130,20529,0
"600000.SH","浦发银行",20130723,151500000,62817,64704,62424,63996,115906521,942643000,24268,0
"600000.SH","浦发银行",20130724,151500000,63210,63603,62109,62895,87410550,697536430,19901,0
"600000.SH","浦发银行",20130725,151500000,63053,63760,62581,63053,62010839,497968420,13005,0
"600000.SH","浦发银行",20130726,151500000,62738,62974,62424,62660,42800503,341110310,9392,0
"600000.SH","浦发银行",20130729,151500000,62109,62109,60615,60851,84518514,655293160,21101,0
"600000.SH","浦发银行",20130730,151500000,61166,62581,60851,61638,68907635,540970730,15828,0
"600000.SH","浦发银行",20130731,151500000,62188,63053,61480,61795,50335414,397874860,11495,0
"600000.SH","浦发银行",20130801,151500000,62266,63053,61873,62817,58959381,469433170,13447,0
"600000.SH","浦发银行",20130802,151500000,63367,63839,62660,62738,57767151,463891780,12632,0
"600000.SH","浦发银行",20130805,151500000,62738,63446,62502,63367,53056118,425459700,11282,0
"600000.SH","浦发银行",20130806,151500000,63131,63524,62738,63131,82798496,664260260,13430,0
"600000.SH","浦发银行",20130807,151500000,63131,63996,62895,62974,68679917,553785260,13426,0
"600000.SH","浦发银行",20130808,151500000,62974,63446,62502,62817,54611350,436833720,10983,0
"600000.SH","浦发银行",20130809,151500000,63289,63524,62581,62974,55483572,444645230,9811,0
"600000.SH","浦发银行",20130812,151500000,63210,65411,62974,65333,142760853,1171789120,33839,0
"600000.SH","浦发银行",20130813,151500000,65254,66276,65018,66197,118672580,991814170,27638,0
"600000.SH","浦发银行",20130814,151500000,66355,67062,65254,65333,121903670,1025898640,28834,0
"600000.SH","浦发银行",20130815,151500000,65333,65804,64468,64625,67134769,556547150,16167,0
"600000.SH","浦发银行",20130816,151500000,64232,71072,64075,65333,264712593,2254296100,51414,0
"600000.SH","浦发银行",20130819,151500000,64782,66826,64704,66433,124704778,1044624750,25163,0
"600000.SH","浦发银行",20130820,151500000,66197,69028,65962,66905,153605678,1314061890,33874,0
"600000.SH","浦发银行",20130821,151500000,67062,67455,65804,66433,65732224,554832990,15023,0
"600000.SH","浦发银行",20130822,151500000,66119,67770,66040,66355,60326480,513025400,15665,0
"600000.SH","浦发银行",20130823,151500000,67141,67848,64861,66197,117530030,995509250,26863,0
"600000.SH","浦发银行",20130826,151500000,66433,69028,66040,68713,161720147,1399048030,40847,0
"600000.SH","浦发银行",20130827,151500000,68792,71151,68399,70364,224672933,2001682210,52442,0
"600000.SH","浦发银行",20130828,151500000,69814,71937,69106,70757,243574963,2194823810,55152,0
"600000.SH","浦发银行",20130829,151500000,71622,72408,69657,70128,146496955,1320039140,36660,0
"600000.SH","浦发银行",20130830,151500000,69657,71151,68871,70679,129143351,1152526340,35784,0
"600000.SH","浦发银行",20130902,151500000,71622,73037,70364,70522,141236900,1281805080,31926,0
"600000.SH","浦发银行",20130903,151500000,70443,71701,69893,71465,140383661,1269355850,28853,0
"600000.SH","浦发银行",20130904,151500000,71072,72644,70993,71858,142450054,1305299480,28685,0
"600000.SH","浦发银行",20130905,151500000,72251,72251,71229,71779,93544409,852833060,19861,0
"600000.SH","浦发银行",20130906,151500000,71937,77597,71701,75239,301015112,2850092330,75527,0
"600000.SH","浦发银行",20130909,151500000,80821,82786,80035,82786,580189224,6069489600,81730,0
"600000.SH","浦发银行",20130910,151500000,86481,90334,84673,89626,1198024109,13328930200,242892,0
"600000.SH","浦发银行",20130911,151500000,88132,90177,88054,88604,603551016,6834516250,131524,0
"600000.SH","浦发银行",20130912,151500000,88840,97488,87739,96309,1041527543,12498180260,222710,0
"600000.SH","浦发银行",20130913,151500000,94972,96466,92221,93636,661646551,7947104250,164794,0
"600000.SH","浦发银行",20130916,151500000,94343,94501,88290,90334,699493335,8064946310,181749,0
"600000.SH","浦发银行",20130917,151500000,89705,90255,84673,85145,511737943,5694768140,148932,0
"600000.SH","浦发银行",20130918,151500000,86088,87975,85145,86481,400172137,4413153550,112719,0
"600000.SH","浦发银行",20130923,151500000,86875,88054,84909,87897,453630138,4987201240,109819,0
"600000.SH","浦发银行",20130924,151500000,87975,88054,83101,84988,476900620,5154101320,140032,0
"600000.SH","浦发银行",20130925,151500000,84437,87897,84044,84752,384146137,4206311470,116696,0
"600000.SH","浦发银行",20130926,151500000,84516,84595,79170,79956,448493838,4639913820,137093,0
"600000.SH","浦发银行",20130927,151500000,79484,81214,79013,80506,243782409,2485876800,71525,0
"600000.SH","浦发银行",20130930,151500000,81292,81528,78777,79327,256510906,2609512390,79862,0
"600000.SH","浦发银行",20131008,151500000,78855,81214,77676,80428,258444174,2618477420,79990,0
"600000.SH","浦发银行",20131009,151500000,79406,82236,79170,80742,244015218,2503190590,74938,0
